split,anchor_user_id,negative_user_id,anchor_sample_id,positive_sample_id,negative_sample_id,positive_distance,negative_distance,strategy,effective_strategy,margin,distance
train,s021,s010,s021_s04_r32,s021_s03_r39,s010_s04_r06,0.15645766258239746,0.08174782991409302,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s021,s047,s021_s03_r17,s021_s05_r39,s047_s04_r07,0.22355753183364868,0.1390354037284851,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s021,s032,s021_s03_r38,s021_s05_r14,s032_s04_r14,0.07952666282653809,0.10538583993911743,semi_hard,semi_hard,0.1,cosine
train,s021,s010,s021_s04_r40,s021_s03_r18,s010_s04_r04,0.04672950506210327,0.1203727126121521,semi_hard,semi_hard,0.1,cosine
train,s021,s026,s021_s05_r17,s021_s05_r07,s026_s03_r29,0.14206576347351074,0.1481238603591919,semi_hard,semi_hard,0.1,cosine
train,s021,s010,s021_s03_r35,s021_s04_r11,s010_s02_r47,0.07487756013870239,0.08020418882369995,semi_hard,semi_hard,0.1,cosine
train,s021,s050,s021_s03_r37,s021_s04_r24,s050_s05_r11,0.34802281856536865,0.10657531023025513,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s021,s032,s021_s04_r47,s021_s02_r37,s032_s04_r14,0.25481116771698,0.07738631963729858,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s021,s046,s021_s01_r03,s021_s03_r27,s046_s01_r30,0.4200395345687866,0.10584485530853271,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s021,s010,s021_s01_r16,s021_s03_r16,s010_s02_r16,0.18694692850112915,0.09167879819869995,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s021,s057,s021_s01_r31,s021_s04_r05,s057_s05_r07,0.15968608856201172,0.09440696239471436,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s021,s010,s021_s04_r14,s021_s02_r13,s010_s04_r12,0.10778731107711792,0.05949199199676514,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s021,s047,s021_s03_r46,s021_s04_r38,s047_s04_r24,0.17029094696044922,0.18299734592437744,semi_hard,semi_hard,0.1,cosine
train,s021,s010,s021_s01_r43,s021_s05_r31,s010_s02_r14,0.22841274738311768,0.07730817794799805,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s021,s026,s021_s01_r12,s021_s02_r02,s026_s04_r35,0.2215391993522644,0.09796339273452759,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s021,s010,s021_s04_r28,s021_s02_r04,s010_s04_r36,0.1920299530029297,0.05737513303756714,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s021,s010,s021_s03_r14,s021_s01_r11,s010_s04_r16,0.11829054355621338,0.14200055599212646,semi_hard,semi_hard,0.1,cosine
train,s021,s032,s021_s03_r34,s021_s03_r43,s032_s01_r33,0.0517960786819458,0.12064599990844727,semi_hard,semi_hard,0.1,cosine
train,s021,s010,s021_s02_r16,s021_s04_r03,s010_s04_r12,0.1015024185180664,0.10894519090652466,semi_hard,semi_hard,0.1,cosine
train,s021,s032,s021_s04_r43,s021_s05_r36,s032_s04_r14,0.3387371301651001,0.047844111919403076,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s021,s010,s021_s04_r23,s021_s04_r24,s010_s01_r06,0.10584747791290283,0.029047846794128418,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s021,s026,s021_s01_r14,s021_s05_r25,s026_s03_r07,0.25349748134613037,0.08736902475357056,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s021,s010,s021_s05_r49,s021_s06_r02,s010_s01_r09,0.36267703771591187,0.06633979082107544,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s021,s057,s021_s01_r15,s021_s04_r39,s057_s05_r17,0.09956049919128418,0.14088380336761475,semi_hard,semi_hard,0.1,cosine
train,s021,s032,s021_s02_r07,s021_s05_r13,s032_s05_r13,0.2276540994644165,0.14644700288772583,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s021,s037,s021_s04_r39,s021_s03_r34,s037_s01_r45,0.1394902467727661,0.14060014486312866,semi_hard,semi_hard,0.1,cosine
train,s021,s032,s021_s05_r21,s021_s02_r07,s032_s01_r26,0.18657159805297852,0.09385377168655396,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s021,s010,s021_s03_r19,s021_s03_r40,s010_s04_r16,0.13993608951568604,0.07427716255187988,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s021,s010,s021_s05_r11,s021_s04_r45,s010_s04_r15,0.04760336875915527,0.0895203948020935,semi_hard,semi_hard,0.1,cosine
train,s021,s010,s021_s04_r15,s021_s05_r45,s010_s01_r25,0.11219751834869385,0.11416226625442505,semi_hard,semi_hard,0.1,cosine
train,s021,s032,s021_s03_r27,s021_s02_r20,s032_s05_r12,0.10278666019439697,0.11564469337463379,semi_hard,semi_hard,0.1,cosine
train,s021,s010,s021_s01_r12,s021_s04_r06,s010_s04_r05,0.16753602027893066,0.18115514516830444,semi_hard,semi_hard,0.1,cosine
train,s021,s032,s021_s02_r48,s021_s03_r11,s032_s01_r25,0.11032378673553467,0.11764240264892578,semi_hard,semi_hard,0.1,cosine
train,s021,s010,s021_s04_r44,s021_s02_r13,s010_s04_r05,0.26579439640045166,0.09238559007644653,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s021,s032,s021_s02_r04,s021_s02_r45,s032_s03_r23,0.18775105476379395,0.09606122970581055,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s021,s010,s021_s05_r26,s021_s02_r10,s010_s04_r05,0.28979265689849854,0.04540818929672241,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s021,s010,s021_s01_r17,s021_s01_r20,s010_s01_r09,0.16474753618240356,0.0922248363494873,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s021,s010,s021_s04_r34,s021_s02_r47,s010_s02_r46,0.23801720142364502,0.08345812559127808,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s021,s032,s021_s02_r21,s021_s02_r47,s032_s01_r23,0.16925811767578125,0.09835511445999146,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s021,s057,s021_s05_r09,s021_s02_r30,s057_s05_r07,0.1545262336730957,0.09911632537841797,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s021,s010,s021_s02_r32,s021_s03_r38,s010_s04_r36,0.0717431902885437,0.08805924654006958,semi_hard,semi_hard,0.1,cosine
train,s021,s046,s021_s05_r40,s021_s03_r19,s046_s05_r27,0.4107104539871216,0.0957443118095398,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s021,s010,s021_s03_r11,s021_s05_r45,s010_s04_r06,0.16434764862060547,0.11130750179290771,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s021,s042,s021_s01_r02,s021_s04_r41,s042_s02_r01,0.37587594985961914,0.11841464042663574,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s021,s010,s021_s05_r50,s021_s03_r07,s010_s04_r11,0.057583391666412354,0.07526171207427979,semi_hard,semi_hard,0.1,cosine
train,s021,s010,s021_s02_r05,s021_s02_r32,s010_s04_r12,0.07064908742904663,0.12288355827331543,semi_hard,semi_hard,0.1,cosine
train,s021,s031,s021_s03_r06,s021_s03_r07,s031_s01_r38,0.10275822877883911,0.11584502458572388,semi_hard,semi_hard,0.1,cosine
train,s021,s026,s021_s05_r15,s021_s03_r06,s026_s04_r35,0.09162938594818115,0.11936324834823608,semi_hard,semi_hard,0.1,cosine
train,s021,s010,s021_s05_r39,s021_s02_r27,s010_s02_r41,0.14262598752975464,0.0890120267868042,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s021,s026,s021_s01_r10,s021_s04_r43,s026_s03_r07,0.15999054908752441,0.17089450359344482,semi_hard,semi_hard,0.1,cosine
train,s021,s057,s021_s01_r05,s021_s03_r17,s057_s05_r07,0.18729519844055176,0.1330639123916626,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s021,s010,s021_s03_r11,s021_s02_r14,s010_s04_r06,0.17910480499267578,0.11130750179290771,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s021,s010,s021_s05_r26,s021_s01_r31,s010_s02_r19,0.1144629716873169,0.11566042900085449,semi_hard,semi_hard,0.1,cosine
train,s021,s010,s021_s01_r37,s021_s02_r21,s010_s02_r14,0.20778191089630127,0.07376998662948608,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s021,s010,s021_s02_r35,s021_s03_r36,s010_s04_r06,0.058008670806884766,0.08279228210449219,semi_hard,semi_hard,0.1,cosine
train,s021,s010,s021_s01_r42,s021_s01_r32,s010_s02_r14,0.1581207513809204,0.09298384189605713,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s021,s010,s021_s01_r24,s021_s02_r31,s010_s04_r05,0.20156478881835938,0.08990311622619629,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s021,s010,s021_s02_r35,s021_s02_r29,s010_s04_r06,0.15572720766067505,0.08279228210449219,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s021,s010,s021_s02_r35,s021_s03_r40,s010_s02_r47,0.10866892337799072,0.120674729347229,semi_hard,semi_hard,0.1,cosine
train,s021,s015,s021_s01_r07,s021_s03_r27,s015_s02_r31,0.3328646421432495,0.12744027376174927,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s021,s026,s021_s03_r02,s021_s01_r28,s026_s04_r14,0.34046471118927,0.10896193981170654,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s021,s010,s021_s01_r50,s021_s01_r33,s010_s04_r16,0.17942965030670166,0.06978428363800049,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s021,s010,s021_s05_r26,s021_s06_r02,s010_s04_r05,0.13613277673721313,0.04540818929672241,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s021,s010,s021_s04_r08,s021_s04_r16,s010_s02_r10,0.14315903186798096,0.1536657214164734,semi_hard,semi_hard,0.1,cosine
train,s021,s032,s021_s04_r38,s021_s06_r02,s032_s04_r14,0.24632012844085693,0.09026521444320679,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s021,s010,s021_s05_r50,s021_s02_r50,s010_s04_r13,0.2924163341522217,0.058711111545562744,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s021,s032,s021_s02_r03,s021_s05_r23,s032_s04_r43,0.18075793981552124,0.09519249200820923,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s021,s051,s021_s03_r08,s021_s03_r44,s051_s01_r47,0.2791703939437866,0.07943129539489746,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s021,s032,s021_s02_r48,s021_s03_r12,s032_s04_r14,0.15331614017486572,0.08112651109695435,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s021,s010,s021_s01_r39,s021_s02_r29,s010_s02_r14,0.23421937227249146,0.06804066896438599,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s021,s057,s021_s03_r24,s021_s06_r05,s057_s05_r07,0.20330828428268433,0.08121836185455322,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s021,s010,s021_s04_r17,s021_s04_r21,s010_s04_r12,0.22040021419525146,0.0598374605178833,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s022,s036,s022_s04_r02,s022_s05_r47,s036_s01_r15,0.15461337566375732,0.061836838722229004,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s022,s016,s022_s05_r37,s022_s03_r04,s016_s03_r25,0.08350497484207153,0.14255446195602417,semi_hard,semi_hard,0.1,cosine
train,s022,s043,s022_s04_r07,s022_s04_r31,s043_s02_r02,0.04392647743225098,0.11144208908081055,semi_hard,semi_hard,0.1,cosine
train,s022,s024,s022_s03_r37,s022_s03_r32,s024_s04_r01,0.0446740984916687,0.13146591186523438,semi_hard,semi_hard,0.1,cosine
train,s022,s043,s022_s03_r17,s022_s01_r31,s043_s02_r02,0.16427946090698242,0.08576846122741699,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s022,s036,s022_s05_r11,s022_s01_r40,s036_s04_r10,0.16384357213974,0.18261700868606567,semi_hard,semi_hard,0.1,cosine
train,s022,s036,s022_s05_r25,s022_s05_r18,s036_s01_r40,0.08211135864257812,0.16297364234924316,semi_hard,semi_hard,0.1,cosine
train,s022,s036,s022_s04_r31,s022_s04_r50,s036_s04_r39,0.09017789363861084,0.10440278053283691,semi_hard,semi_hard,0.1,cosine
train,s022,s043,s022_s05_r24,s022_s01_r02,s043_s01_r49,0.22450953722000122,0.12903642654418945,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s022,s043,s022_s01_r31,s022_s04_r23,s043_s01_r49,0.07282161712646484,0.13228005170822144,semi_hard,semi_hard,0.1,cosine
train,s022,s036,s022_s04_r01,s022_s01_r44,s036_s04_r39,0.0761789083480835,0.14397931098937988,semi_hard,semi_hard,0.1,cosine
train,s022,s036,s022_s04_r01,s022_s03_r05,s036_s03_r11,0.16271346807479858,0.16993314027786255,semi_hard,semi_hard,0.1,cosine
train,s022,s036,s022_s02_r38,s022_s04_r29,s036_s04_r39,0.08983665704727173,0.1729881763458252,semi_hard,semi_hard,0.1,cosine
train,s022,s043,s022_s03_r48,s022_s02_r04,s043_s05_r19,0.2934023141860962,0.0497136116027832,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s022,s043,s022_s03_r44,s022_s04_r34,s043_s01_r49,0.17925196886062622,0.18355923891067505,semi_hard,semi_hard,0.1,cosine
train,s022,s036,s022_s05_r02,s022_s04_r21,s036_s05_r44,0.1651816964149475,0.07002127170562744,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s022,s036,s022_s04_r39,s022_s02_r33,s036_s01_r33,0.0776587724685669,0.12473738193511963,semi_hard,semi_hard,0.1,cosine
train,s022,s016,s022_s05_r34,s022_s02_r13,s016_s03_r25,0.13279151916503906,0.146043598651886,semi_hard,semi_hard,0.1,cosine
train,s022,s036,s022_s01_r40,s022_s06_r03,s036_s04_r39,0.10466337203979492,0.1361101269721985,semi_hard,semi_hard,0.1,cosine
train,s022,s043,s022_s01_r34,s022_s05_r09,s043_s01_r49,0.30326634645462036,0.09323352575302124,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s022,s043,s022_s04_r20,s022_s01_r44,s043_s02_r15,0.07080042362213135,0.15457898378372192,semi_hard,semi_hard,0.1,cosine
train,s022,s036,s022_s01_r33,s022_s03_r07,s036_s01_r33,0.18002909421920776,0.19647741317749023,semi_hard,semi_hard,0.1,cosine
train,s022,s036,s022_s05_r04,s022_s01_r06,s036_s01_r31,0.07359206676483154,0.09995424747467041,semi_hard,semi_hard,0.1,cosine
train,s022,s043,s022_s05_r39,s022_s05_r24,s043_s02_r15,0.022373318672180176,0.11387240886688232,semi_hard,semi_hard,0.1,cosine
train,s022,s016,s022_s01_r49,s022_s04_r49,s016_s03_r04,0.12409812211990356,0.1656022071838379,semi_hard,semi_hard,0.1,cosine
train,s022,s043,s022_s05_r33,s022_s05_r04,s043_s01_r49,0.036829233169555664,0.10672616958618164,semi_hard,semi_hard,0.1,cosine
train,s022,s036,s022_s04_r27,s022_s02_r36,s036_s05_r45,0.024209141731262207,0.11265379190444946,semi_hard,semi_hard,0.1,cosine
train,s022,s043,s022_s02_r34,s022_s01_r04,s043_s02_r02,0.1734534502029419,0.08932262659072876,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s022,s016,s022_s05_r34,s022_s04_r24,s016_s03_r32,0.15063589811325073,0.190778911113739,semi_hard,semi_hard,0.1,cosine
train,s022,s036,s022_s04_r18,s022_s05_r49,s036_s01_r07,0.08769679069519043,0.041234612464904785,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s022,s036,s022_s01_r26,s022_s04_r41,s036_s04_r39,0.13163012266159058,0.0357818603515625,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s022,s043,s022_s01_r29,s022_s02_r16,s043_s01_r04,0.09867089986801147,0.1070604920387268,semi_hard,semi_hard,0.1,cosine
train,s022,s036,s022_s02_r37,s022_s02_r33,s036_s03_r36,0.029457151889801025,0.10550254583358765,semi_hard,semi_hard,0.1,cosine
train,s022,s043,s022_s01_r41,s022_s03_r47,s043_s02_r02,0.07402408123016357,0.11830049753189087,semi_hard,semi_hard,0.1,cosine
train,s022,s036,s022_s03_r21,s022_s02_r16,s036_s03_r36,0.07979613542556763,0.048416197299957275,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s022,s036,s022_s02_r15,s022_s04_r16,s036_s04_r03,0.10821300745010376,0.11628943681716919,semi_hard,semi_hard,0.1,cosine
train,s022,s019,s022_s05_r38,s022_s05_r40,s019_s01_r12,0.08782482147216797,0.12686169147491455,semi_hard,semi_hard,0.1,cosine
train,s022,s016,s022_s05_r09,s022_s01_r50,s016_s01_r33,0.25756168365478516,0.11728721857070923,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s022,s036,s022_s04_r32,s022_s04_r24,s036_s01_r06,0.0324101448059082,0.12162262201309204,semi_hard,semi_hard,0.1,cosine
train,s022,s036,s022_s05_r25,s022_s04_r07,s036_s01_r14,0.13404059410095215,0.17989271879196167,semi_hard,semi_hard,0.1,cosine
train,s022,s036,s022_s05_r12,s022_s02_r22,s036_s04_r03,0.18163394927978516,0.10374313592910767,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s022,s036,s022_s01_r26,s022_s04_r34,s036_s04_r04,0.05481564998626709,0.0568997859954834,semi_hard,semi_hard,0.1,cosine
train,s022,s036,s022_s04_r41,s022_s01_r17,s036_s01_r18,0.07911485433578491,0.15762966871261597,semi_hard,semi_hard,0.1,cosine
train,s022,s036,s022_s01_r16,s022_s05_r47,s036_s01_r02,0.1927698254585266,0.07662355899810791,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s022,s036,s022_s01_r42,s022_s05_r38,s036_s05_r28,0.07820641994476318,0.13087183237075806,semi_hard,semi_hard,0.1,cosine
train,s022,s036,s022_s04_r05,s022_s05_r03,s036_s01_r16,0.0384749174118042,0.1334216594696045,semi_hard,semi_hard,0.1,cosine
train,s022,s016,s022_s01_r36,s022_s02_r30,s016_s03_r43,0.16765207052230835,0.18306559324264526,semi_hard,semi_hard,0.1,cosine
train,s022,s043,s022_s03_r45,s022_s05_r22,s043_s05_r19,0.16389882564544678,0.05893218517303467,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s022,s036,s022_s03_r21,s022_s05_r12,s036_s03_r36,0.1259002685546875,0.048416197299957275,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s022,s036,s022_s01_r34,s022_s02_r04,s036_s05_r45,0.14801383018493652,0.16722947359085083,semi_hard,semi_hard,0.1,cosine
train,s022,s043,s022_s04_r42,s022_s01_r26,s043_s01_r35,0.12420231103897095,0.1514890193939209,semi_hard,semi_hard,0.1,cosine
train,s022,s036,s022_s04_r03,s022_s04_r14,s036_s01_r06,0.12709224224090576,0.13721948862075806,semi_hard,semi_hard,0.1,cosine
train,s022,s036,s022_s04_r41,s022_s02_r22,s036_s01_r02,0.060515642166137695,0.13260746002197266,semi_hard,semi_hard,0.1,cosine
train,s022,s036,s022_s03_r02,s022_s04_r49,s036_s04_r14,0.12292754650115967,0.14527523517608643,semi_hard,semi_hard,0.1,cosine
train,s022,s036,s022_s01_r29,s022_s03_r37,s036_s03_r36,0.1409316062927246,0.05922001600265503,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s022,s043,s022_s01_r21,s022_s04_r45,s043_s01_r49,0.06911659240722656,0.14212709665298462,semi_hard,semi_hard,0.1,cosine
train,s022,s036,s022_s02_r25,s022_s02_r32,s036_s01_r20,0.036057114601135254,0.09757745265960693,semi_hard,semi_hard,0.1,cosine
train,s022,s043,s022_s04_r45,s022_s03_r15,s043_s01_r49,0.15054363012313843,0.061010003089904785,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s022,s043,s022_s03_r35,s022_s02_r22,s043_s02_r48,0.05146431922912598,0.11920183897018433,semi_hard,semi_hard,0.1,cosine
train,s022,s036,s022_s05_r43,s022_s04_r47,s036_s01_r02,0.03758060932159424,0.13268357515335083,semi_hard,semi_hard,0.1,cosine
train,s022,s036,s022_s03_r50,s022_s01_r24,s036_s05_r45,0.14850151538848877,0.157143235206604,semi_hard,semi_hard,0.1,cosine
train,s022,s016,s022_s03_r03,s022_s02_r10,s016_s04_r17,0.07235151529312134,0.11955362558364868,semi_hard,semi_hard,0.1,cosine
train,s022,s036,s022_s04_r02,s022_s04_r40,s036_s01_r15,0.15616744756698608,0.061836838722229004,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s022,s043,s022_s03_r47,s022_s01_r29,s043_s02_r02,0.1586756706237793,0.07187610864639282,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s022,s036,s022_s03_r07,s022_s02_r31,s036_s05_r44,0.10735189914703369,0.04835730791091919,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s022,s036,s022_s02_r50,s022_s02_r19,s036_s01_r07,0.10901546478271484,0.0564347505569458,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s022,s016,s022_s05_r20,s022_s01_r02,s016_s03_r43,0.18226265907287598,0.18236565589904785,semi_hard,semi_hard,0.1,cosine
train,s022,s043,s022_s02_r47,s022_s04_r14,s043_s03_r36,0.12255090475082397,0.15461885929107666,semi_hard,semi_hard,0.1,cosine
train,s022,s043,s022_s01_r17,s022_s02_r47,s043_s02_r02,0.04344671964645386,0.11141324043273926,semi_hard,semi_hard,0.1,cosine
train,s022,s024,s022_s02_r09,s022_s02_r48,s024_s03_r28,0.09796547889709473,0.1334385871887207,semi_hard,semi_hard,0.1,cosine
train,s022,s019,s022_s01_r33,s022_s04_r31,s019_s04_r07,0.08939343690872192,0.16529494524002075,semi_hard,semi_hard,0.1,cosine
train,s022,s036,s022_s01_r02,s022_s05_r33,s036_s01_r01,0.1721319556236267,0.05886542797088623,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s022,s036,s022_s01_r47,s022_s03_r48,s036_s01_r34,0.18936562538146973,0.14170163869857788,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s022,s036,s022_s02_r48,s022_s05_r29,s036_s04_r37,0.03703486919403076,0.13304030895233154,semi_hard,semi_hard,0.1,cosine
train,s022,s036,s022_s04_r46,s022_s04_r22,s036_s03_r07,0.03884708881378174,0.1174042820930481,semi_hard,semi_hard,0.1,cosine
train,s022,s036,s022_s04_r42,s022_s02_r50,s036_s04_r16,0.11001753807067871,0.15430891513824463,semi_hard,semi_hard,0.1,cosine
train,s022,s043,s022_s03_r19,s022_s01_r45,s043_s02_r02,0.15725642442703247,0.05487060546875,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s022,s036,s022_s04_r14,s022_s04_r25,s036_s03_r36,0.10439419746398926,0.1097722053527832,semi_hard,semi_hard,0.1,cosine
train,s022,s036,s022_s02_r14,s022_s02_r03,s036_s01_r15,0.12807905673980713,0.04444390535354614,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s022,s024,s022_s03_r25,s022_s01_r25,s024_s04_r01,0.2600846290588379,0.09154689311981201,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s022,s036,s022_s04_r16,s022_s01_r07,s036_s01_r33,0.41914093494415283,0.05848211050033569,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s022,s036,s022_s04_r05,s022_s04_r08,s036_s01_r33,0.16647446155548096,0.07468593120574951,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s022,s036,s022_s03_r27,s022_s03_r19,s036_s04_r10,0.06777405738830566,0.1169617772102356,semi_hard,semi_hard,0.1,cosine
train,s022,s036,s022_s05_r17,s022_s01_r39,s036_s04_r10,0.09138703346252441,0.144476056098938,semi_hard,semi_hard,0.1,cosine
train,s022,s036,s022_s02_r19,s022_s02_r09,s036_s04_r14,0.04133564233779907,0.13069766759872437,semi_hard,semi_hard,0.1,cosine
train,s022,s016,s022_s01_r36,s022_s03_r13,s016_s03_r29,0.22149372100830078,0.13883936405181885,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s022,s036,s022_s05_r26,s022_s01_r42,s036_s01_r15,0.06760680675506592,0.12127029895782471,semi_hard,semi_hard,0.1,cosine
train,s022,s043,s022_s01_r19,s022_s03_r15,s043_s01_r49,0.11162436008453369,0.032903313636779785,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s022,s036,s022_s04_r17,s022_s03_r05,s036_s01_r15,0.12535429000854492,0.15310287475585938,semi_hard,semi_hard,0.1,cosine
train,s022,s043,s022_s01_r17,s022_s04_r37,s043_s01_r49,0.028900504112243652,0.07536095380783081,semi_hard,semi_hard,0.1,cosine
train,s022,s036,s022_s01_r05,s022_s03_r36,s036_s04_r39,0.1629577875137329,0.02606797218322754,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s022,s043,s022_s01_r18,s022_s05_r09,s043_s01_r49,0.24250829219818115,0.07435643672943115,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s022,s024,s022_s04_r35,s022_s01_r25,s024_s03_r02,0.22038280963897705,0.10974776744842529,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s022,s036,s022_s01_r03,s022_s05_r33,s036_s01_r01,0.13686257600784302,0.03069669008255005,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s022,s036,s022_s02_r37,s022_s01_r02,s036_s01_r15,0.2022418975830078,0.08576428890228271,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s022,s036,s022_s01_r23,s022_s04_r06,s036_s01_r15,0.11146962642669678,0.05458635091781616,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s022,s036,s022_s02_r12,s022_s02_r19,s036_s01_r33,0.052973031997680664,0.10041457414627075,semi_hard,semi_hard,0.1,cosine
train,s022,s043,s022_s01_r30,s022_s02_r14,s043_s02_r49,0.08510702848434448,0.08749109506607056,semi_hard,semi_hard,0.1,cosine
train,s022,s036,s022_s04_r50,s022_s05_r10,s036_s03_r13,0.0952751636505127,0.17338156700134277,semi_hard,semi_hard,0.1,cosine
train,s022,s043,s022_s05_r39,s022_s02_r31,s043_s04_r30,0.12209188938140869,0.1440020203590393,semi_hard,semi_hard,0.1,cosine
train,s024,s031,s024_s03_r16,s024_s04_r41,s031_s01_r34,0.1930944323539734,0.10427045822143555,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s024,s028,s024_s05_r36,s024_s05_r04,s028_s01_r02,0.23989546298980713,0.09395235776901245,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s024,s044,s024_s05_r24,s024_s01_r44,s044_s01_r42,0.10613429546356201,0.05410689115524292,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s024,s017,s024_s05_r18,s024_s01_r46,s017_s03_r38,0.22855126857757568,0.08964049816131592,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s024,s017,s024_s01_r34,s024_s05_r46,s017_s02_r01,0.2286253571510315,0.10891520977020264,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s024,s028,s024_s01_r13,s024_s05_r30,s028_s01_r02,0.06492942571640015,0.08984136581420898,semi_hard,semi_hard,0.1,cosine
train,s024,s031,s024_s02_r32,s024_s02_r50,s031_s01_r30,0.09015345573425293,0.11707437038421631,semi_hard,semi_hard,0.1,cosine
train,s024,s044,s024_s01_r41,s024_s01_r44,s044_s05_r50,0.12410998344421387,0.18885207176208496,semi_hard,semi_hard,0.1,cosine
train,s024,s044,s024_s02_r01,s024_s02_r07,s044_s02_r06,0.1438732147216797,0.1589537262916565,semi_hard,semi_hard,0.1,cosine
train,s024,s028,s024_s04_r45,s024_s04_r31,s028_s04_r42,0.05810892581939697,0.10926806926727295,semi_hard,semi_hard,0.1,cosine
